decision_id,decision_date,year,document_category,topic_cluster,topic_label,topic_subtitle,sanction_strength,monetary_amount,factor_고유식별정보_포함_여부,factor_고의_또는_중과실,factor_공표_또는_시정명령_여부,factor_국외이전_고지_동의_여부,factor_금전_제재_여부,factor_내부통제_및_안전조치_수준,factor_동의_적법성,factor_민감정보_포함_여부,factor_반복성,factor_사후_시정_노력,factor_수집_이용_목적_명확성,factor_위반_기간,factor_정보주체_규모,factor_제3자_제공_또는_위탁_구조,factor_피해_발생_또는_위험_발생,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied
6551,2024-05-22,2024,privacy_impact_review,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6553,2024-05-22,2024,privacy_impact_review,6.0,금융 법령 개인정보 침해평가,금융·신용 분야 법령 개정안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6555,2020-08-26,2020,privacy_impact_review,23.0,부동산·주택 법령 개인정보 평가,부동산 및 주택 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6557,2022-09-08,2022,privacy_impact_review,29.0,연구·데이터·SW법령 침해평가,연구개발·데이터·SW 관련 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6561,2024-05-22,2024,privacy_impact_review,-1.0,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6563,2020-08-26,2020,privacy_impact_review,23.0,부동산·주택 법령 개인정보 평가,부동산 및 주택 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6565,2022-08-10,2022,privacy_impact_review,23.0,부동산·주택 법령 개인정보 평가,부동산 및 주택 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6567,2022-09-08,2022,privacy_impact_review,29.0,연구·데이터·SW법령 침해평가,연구개발·데이터·SW 관련 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6569,2024-05-22,2024,privacy_impact_review,9.0,국방·병역 법령 개인정보 평가,군사·병역 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
657,2022-02-23,2022,privacy_impact_review,46.0,식·약·위생 법령 개인정보 평가,식품·화장품·위생용품 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6571,2024-05-08,2024,enforcement,9.0,개인정보 복합위반 시정조치,유출·동의·안전조치·권리보장 위반에 대한 시정명령,4,3000000.0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
6573,2024-05-29,2024,privacy_impact_review,22.0,해양수산 법령 개인정보 평가,해양·수산 관련 법령 제·개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6575,2024-05-22,2024,privacy_impact_review,32.0,에너지·전력 법령 개인정보 침해평가,전력·가스·신재생 등 에너지 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6577,2024-05-22,2024,privacy_impact_review,32.0,에너지·전력 법령 개인정보 침해평가,전력·가스·신재생 등 에너지 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6579,2024-05-29,2024,privacy_impact_review,34.0,교육 법령 개인정보 침해평가,교육·학사 분야 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6581,2024-05-08,2024,other,11.0,공공기관 민감·고유식별정보 처리,공공기관의 직무수행을 위한 민감정보 및 고유식별정보 처리 사안,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6583,2024-05-22,2024,privacy_impact_review,25.0,농식품 분야 법령 개인정보 침해평가,농업·식품·바이오 관련 시행령·규칙 제정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6585,2024-05-22,2024,privacy_impact_review,34.0,교육 법령 개인정보 침해평가,교육·학사 분야 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6587,2024-05-22,2024,privacy_impact_review,22.0,해양수산 법령 개인정보 평가,해양·수산 관련 법령 제·개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6589,2024-05-22,2024,privacy_impact_review,46.0,식·약·위생 법령 개인정보 평가,식품·화장품·위생용품 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
659,2022-03-10,2022,privacy_impact_review,31.0,소방·재난안전 법령 침해평가,소방·재난안전 분야 법령 제·개정안 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6591,2024-05-22,2024,privacy_impact_review,20.0,농축산·동물 법령 개인정보 평가,가축·동물·식물방역 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6593,2024-05-22,2024,privacy_impact_review,25.0,농식품 분야 법령 개인정보 침해평가,농업·식품·바이오 관련 시행령·규칙 제정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6595,2024-05-22,2024,privacy_impact_review,4.0,환경 분야 법령 개인정보 침해평가,대기·수질·소음 등 환경 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6597,2024-05-22,2024,privacy_impact_review,39.0,산업·통상 법령 개인정보 침해평가,산업집적·무역·첨단산업 관련 법령안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6599,2024-05-22,2024,privacy_impact_review,39.0,산업·통상 법령 개인정보 침해평가,산업집적·무역·첨단산업 관련 법령안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6601,2024-05-22,2024,privacy_impact_review,20.0,농축산·동물 법령 개인정보 평가,가축·동물·식물방역 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6603,2024-05-22,2024,privacy_impact_review,34.0,교육 법령 개인정보 침해평가,교육·학사 분야 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6605,2024-05-22,2024,privacy_impact_review,4.0,환경 분야 법령 개인정보 침해평가,대기·수질·소음 등 환경 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6607,2024-05-22,2024,privacy_impact_review,33.0,고용·노동 법령 개인정보 침해평가,고용·노동 분야 법령 개정안의 개인정보 침해요인 평가 결과,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6609,2024-05-22,2024,privacy_impact_review,33.0,고용·노동 법령 개인정보 침해평가,고용·노동 분야 법령 개정안의 개인정보 침해요인 평가 결과,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
661,2022-05-25,2022,other,11.0,공공기관 민감·고유식별정보 처리,공공기관의 직무수행을 위한 민감정보 및 고유식별정보 처리 사안,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6611,2024-05-22,2024,privacy_impact_review,4.0,환경 분야 법령 개인정보 침해평가,대기·수질·소음 등 환경 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6613,2024-05-22,2024,privacy_impact_review,33.0,고용·노동 법령 개인정보 침해평가,고용·노동 분야 법령 개정안의 개인정보 침해요인 평가 결과,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6615,2024-05-22,2024,privacy_impact_review,28.0,법령 개인정보 침해요인 평가,각종 법령 개정안의 개인정보 침해요인을 사전 평가한 안건,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6617,2024-05-08,2024,data_provision_request,3.0,공공기관 간 목적 외 개인정보 제공,행정·단속·조사 목적의 보유 개인정보 제공 요청 심의,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6619,2024-04-24,2024,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,82996000.0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0
6621,2024-04-24,2024,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,64193000.0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
6623,2024-04-24,2024,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,4500000.0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0
6625,2024-04-24,2024,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,15242000.0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
6627,2024-04-24,2024,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,12000000.0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
6631,2024-06-12,2024,privacy_impact_review,-1.0,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6633,2024-06-12,2024,privacy_impact_review,42.0,법무·사법 법령 침해평가,사법·수사·교정 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6635,2024-02-14,2024,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,126000000.0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
6637,2024-06-12,2024,privacy_impact_review,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6639,2024-06-12,2024,privacy_impact_review,40.0,아동·청소년 법령 개인정보 평가,아동·청소년 보호 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6641,2024-06-12,2024,privacy_impact_review,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6643,2024-06-12,2024,privacy_impact_review,45.0,의약·약사 법령 개인정보 평가,약사·의약품·마약류 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6645,2024-06-12,2024,privacy_impact_review,40.0,아동·청소년 법령 개인정보 평가,아동·청소년 보호 법령 개정안 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6647,2024-06-12,2024,privacy_impact_review,30.0,방송·통신 분야 시행령 평가,정보통신·방송·우편 관련 하위법령 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6649,2024-06-12,2024,privacy_impact_review,35.0,장애인·영유아 법령 침해평가,사회적 약자 보호 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
665,2022-04-13,2022,enforcement,-1.0,,,4,1000000.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
6651,2024-06-12,2024,privacy_impact_review,31.0,소방·재난안전 법령 침해평가,소방·재난안전 분야 법령 제·개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6653,2024-06-12,2024,privacy_impact_review,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6655,2024-06-12,2024,privacy_impact_review,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6657,2024-06-12,2024,privacy_impact_review,30.0,방송·통신 분야 시행령 평가,정보통신·방송·우편 관련 하위법령 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6659,2024-06-12,2024,privacy_impact_review,0.0,문화·관광·체육 법령 개인정보 평가,문화·예술·관광·스포츠 분야 법령안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6661,2024-06-12,2024,privacy_impact_review,18.0,자동차 관련 법령 개인정보 평가,자동차·도로 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6663,2024-06-12,2024,privacy_impact_review,0.0,문화·관광·체육 법령 개인정보 평가,문화·예술·관광·스포츠 분야 법령안의 개인정보 침해요인 평가 결정,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6665,2024-06-12,2024,privacy_impact_review,0.0,문화·관광·체육 법령 개인정보 평가,문화·예술·관광·스포츠 분야 법령안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6667,2024-06-12,2024,privacy_impact_review,0.0,문화·관광·체육 법령 개인정보 평가,문화·예술·관광·스포츠 분야 법령안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6669,2024-06-12,2024,privacy_impact_review,18.0,자동차 관련 법령 개인정보 평가,자동차·도로 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
667,2022-04-27,2022,other,8.0,공공기관 목적 외 이용·제공,공공기관의 개인정보 목적 외 이용 및 제3자 제공 심의,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
6671,2024-06-12,2024,privacy_impact_review,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6673,2024-06-12,2024,privacy_impact_review,9.0,국방·병역 법령 개인정보 평가,군사·병역 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6675,2024-06-12,2024,privacy_impact_review,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6677,2024-06-12,2024,privacy_impact_review,31.0,소방·재난안전 법령 침해평가,소방·재난안전 분야 법령 제·개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6679,2024-06-12,2024,privacy_impact_review,9.0,국방·병역 법령 개인정보 평가,군사·병역 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6681,2024-06-12,2024,privacy_impact_review,9.0,국방·병역 법령 개인정보 평가,군사·병역 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6683,2024-05-22,2024,other,10.0,공공기관 보유 개인정보 목적 외 이용,행정·복지·징수 업무 위한 개인정보 처리 적법성 심의,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6685,2024-05-22,2024,other,-1.0,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6687,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6689,2023-12-27,2023,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,1,,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0
669,2022-04-13,2022,enforcement,-1.0,,,4,5000000.0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
6691,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6693,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6695,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6697,2023-12-27,2023,public_system_inspection,2.0,공공기관 사전 실태점검 개선권고,안전조치 미흡 등 유출·침해 예방을 위한 개선권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6699,2023-12-27,2023,public_system_inspection,2.0,공공기관 사전 실태점검 개선권고,안전조치 미흡 등 유출·침해 예방을 위한 개선권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
67,2022-04-27,2022,privacy_impact_review,32.0,에너지·전력 법령 개인정보 침해평가,전력·가스·신재생 등 에너지 분야 법령안 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6701,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6703,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6705,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6707,2023-12-27,2023,public_system_inspection,2.0,공공기관 사전 실태점검 개선권고,안전조치 미흡 등 유출·침해 예방을 위한 개선권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6709,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
671,2022-03-23,2022,other,11.0,공공기관 민감·고유식별정보 처리,공공기관의 직무수행을 위한 민감정보 및 고유식별정보 처리 사안,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6711,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6713,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6715,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6717,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6719,2023-12-27,2023,public_system_inspection,1.0,공공기관 실태점검 개선권고,안전조치 미흡 및 유출·침해 사전점검 후속 권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6721,2023-12-27,2023,public_system_inspection,2.0,공공기관 사전 실태점검 개선권고,안전조치 미흡 등 유출·침해 예방을 위한 개선권고,1,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
6723,2024-02-14,2024,enforcement,-1.0,,,4,4500000.0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6725,2024-02-14,2024,enforcement,-1.0,,,4,5400000.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6727,2024-02-14,2024,enforcement,-1.0,,,4,5400000.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6729,2024-02-14,2024,enforcement,-1.0,,,4,3600000.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
673,2022-02-23,2022,other,5.0,개인정보 보호 개선권고,동의·고지·유출 관련 보호조치 개선권고 사례,1,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
6731,2024-02-14,2024,enforcement,-1.0,,,4,5400000.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6733,2024-02-14,2024,enforcement,-1.0,,,4,4500000.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6735,2024-02-14,2024,enforcement,-1.0,,,4,3600000.0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6737,2024-02-14,2024,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,1,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6739,2024-06-12,2024,privacy_impact_review,33.0,고용·노동 법령 개인정보 침해평가,고용·노동 분야 법령 개정안의 개인정보 침해요인 평가 결과,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6741,2024-06-12,2024,privacy_impact_review,22.0,해양수산 법령 개인정보 평가,해양·수산 관련 법령 제·개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6743,2024-06-12,2024,privacy_impact_review,22.0,해양수산 법령 개인정보 평가,해양·수산 관련 법령 제·개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6745,2024-02-14,2024,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,1,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6747,2024-02-14,2024,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
