decision_id,cluster_id,document_category,decision_date,title,applicant,sanction_strength,sanction_types,monetary_amount,case_type,violated_articles
5699,5,privacy_impact_review,2024-01-24,「학교폭력예방 및 대책에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,교육부장관,0,,,,
57,11,enforcement,2018-10-01,행정안전부의 개인정보보호 행정처분 결과 공표에 관한 건,행정안전부장관,0,,,유출·침해;보유기간·파기 위반,제21조;제24조;제61조;제66조;제75조
5701,16,privacy_impact_review,2024-01-24,「국민체육진흥법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화체육관광부장관,0,,,,
5703,9,privacy_impact_review,2024-01-24,「건설폐기물의 재활용촉진에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
5705,16,privacy_impact_review,2024-01-24,「예술인 복지법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화체육관광부장관,0,,,,
5707,16,privacy_impact_review,2024-01-24,「자연유산의 보존 및 활용에 관한 법률 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,문화재청장,0,,,,
5709,16,privacy_impact_review,2024-01-24,「국민체육진흥법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화체육관광부장관,0,,,,
571,11,data_provision_request,2021-11-10,수사기관의 개인정보 제공 요청 관련 법령해석에 관한 건,이○○,0,,,목적 외 이용,제199조;제8조
5711,16,privacy_impact_review,2024-01-24,「관광진흥법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화체육관광부장관,0,,,,
5713,17,privacy_impact_review,2024-01-24,「장애인복지법」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,
5715,7,privacy_impact_review,2024-01-24,「후천성면역결핍증예방법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,질병관리청장,0,,,,
5717,17,privacy_impact_review,2024-01-24,「고독사 예방 및 관리에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,
5719,12,privacy_impact_review,2024-01-24,「고용정책기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,
5721,7,privacy_impact_review,2024-01-24,「초ㆍ중등교육법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,교육부장관,0,,,,
5723,13,privacy_impact_review,2024-02-14,「위험물철도운송규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,
5725,12,privacy_impact_review,2024-01-24,「고용보험법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,
5727,5,privacy_impact_review,2024-01-24,「외국인투자촉진법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,0,,,,
5729,11,other,2024-01-24,,,0,,,영상정보 처리,
573,0,data_provision_request,2021-09-08,충주시 장년층 1인 가구 실태조사를 위한 국민건강보험공단 보유 개인정보 제공 요청에 관한 건,충주시장,0,,,목적 외 이용,
5731,1,privacy_impact_review,2024-02-14,「수의사법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,농림축산식품부장관,0,,,,
5733,1,privacy_impact_review,2024-02-14,「수의사법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,농림축산식품부장관,1,개선권고,,,제18조
5735,16,privacy_impact_review,2024-02-14,「가상자산 이용자 보호 등에 관한 법률 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,금융위원회 위원장,0,,,,
5737,5,privacy_impact_review,2024-02-14,「형의 실효 등에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,
5739,13,privacy_impact_review,2024-02-14,「항공보안법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,
5741,16,privacy_impact_review,2024-02-14,「도심융합특구 조성 및 육성에 관한 특별법 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,1,개선권고,,,제14조;제15조;제18조;제21조;제6조
5743,9,privacy_impact_review,2024-02-14,「순환경제사회 전환 촉진법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
5745,9,privacy_impact_review,2024-02-14,「환경오염피해 배상책임 및 구제에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
5747,13,privacy_impact_review,2024-02-14,「도심융합특구 조성 및 육성에 관한 특별법 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
5749,5,privacy_impact_review,2024-02-14,「전기통신사업법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,과학기술정보통신부장관,1,개선권고,,,제65조의2
575,14,privacy_impact_review,2022-05-25,「선원법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,해양수산부장관,1,개선권고,,,
5751,9,privacy_impact_review,2024-02-14,「환경오염피해 배상책임 및 구제에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
5753,7,privacy_impact_review,2024-02-14,「분산에너지 활성화 특별법 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,1,개선권고,,,제9조
5755,8,enforcement,2024-01-24,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,2,시정명령,,유출·침해;영상정보 처리,제14조;제16조;제25조;제64조
5757,7,privacy_impact_review,2024-02-14,「소하천정비법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,
5759,5,privacy_impact_review,2024-02-14,「교원의 지위 향상 및 교육활동 보호를 위한 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,교육부장관,0,,,,
5761,7,privacy_impact_review,2024-02-14,「주민등록법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,
5763,7,privacy_impact_review,2024-02-14,「지방세특례제한법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,
5765,5,privacy_impact_review,2024-02-14,「주민등록법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,
5767,8,enforcement,2024-01-24,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,2,시정명령,,유출·침해;영상정보 처리,제14조;제16조;제25조;제64조
5769,5,privacy_impact_review,2024-02-14,「전파법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,과학기술정보통신부장관,0,,,,
577,7,privacy_impact_review,2022-03-10,「자유무역협정 체결에 따른 무역조정 지원에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,0,,,,
5771,8,enforcement,2024-01-24,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,2,시정명령,,영상정보 처리,제14조;제16조;제25조;제64조
5773,17,privacy_impact_review,2024-02-14,「장애아동 복지지원법 시행령」일부개정안 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,
5775,5,privacy_impact_review,2024-02-14,「전통시장 및 상점가 육성을 위한 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,중소벤처기업부장관,0,,,,
5777,5,privacy_impact_review,2024-02-14,「기업활력 제고를 위한 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,0,,,,
5779,7,privacy_impact_review,2024-02-14,「도시가스사업법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,0,,,,
5781,14,privacy_impact_review,2024-02-14,「내수면가두리양식어업 면허기간 연장불허에 따른 손실보상에 관한 특별법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,
5783,16,privacy_impact_review,2024-02-14,「분산에너지 활성화 특별법 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,0,,,,
5785,14,privacy_impact_review,2024-02-14,「내수면가두리양식어업 면허기간 연장불허에 따른 손실보상에 관한 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,
5787,7,privacy_impact_review,2024-02-28,「상표법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,특허청장,0,,,,
5789,15,enforcement,2024-01-24,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,한국고용정보원 (사업자등록번호 : 107-82-11255)충청북도 음성군 맹동면 태정로 6대표자 김영중,4,과태료;공표명령;개선권고,8400000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,제24조의2;제29조;제2조;제30조;제3조;제43조의2;제61조;제63조;제66조;제6조;제75조;제7조;제8조
579,3,privacy_impact_review,2022-03-10,「자유무역협정 체결에 따른 무역조정 지원에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,0,,,,
5791,15,enforcement,2024-01-24,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,한국장학재단 (사업자등록번호 : 104-82-10922)대구광역시 동구 신암로 125대표자 배병일,4,과태료;공표명령;개선권고,8400000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보,제24조의2;제29조;제2조;제30조;제36조의2;제61조;제63조;제66조;제6조;제75조;제7조;제8조
5793,7,privacy_impact_review,2024-02-28,「보훈기금법 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,국가보훈부장관,1,개선권고,,,
5795,13,privacy_impact_review,2024-02-28,「공공주택특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,1,개선권고,,,제63조
5797,13,privacy_impact_review,2024-02-28,「공공주택 특별법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,1,개선권고,,,제52조
5799,13,privacy_impact_review,2024-02-28,「항공기 등록규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,
5801,9,privacy_impact_review,2024-02-28,「수도법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
5803,9,privacy_impact_review,2024-02-28,「수도법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
5805,13,privacy_impact_review,2024-02-28,「주택도시기금법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,
5807,5,privacy_impact_review,2024-02-28,「특정 금융거래정보의 보고 및 이용 등에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,금융위원회위원장,0,,,,
5809,11,other,2024-02-14,서민금융진흥원의 이해충돌ㆍ부패행위 방지를 위한 개인정보 수집ㆍ이용에 관한 건,서민금융진흥원장,0,,,접근권한·내부통제,제15조;제18조
581,3,privacy_impact_review,2022-05-25,「수상레저안전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,해양경찰청장,0,,,,
5811,5,privacy_impact_review,2024-02-28,「자연유산의 보존 및 활용에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화재청장,0,,,,
5813,7,privacy_impact_review,2024-02-28,「전기사업법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,1,개선권고,,,
5815,12,privacy_impact_review,2024-02-28,「국민 평생 직업능력 개발법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,
5817,5,privacy_impact_review,2024-02-28,「지방세법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,
